2019 25.00
2019 58.30
2018 28.00
2018 24.50
2017 33.50
2017 10.00
2016 15.10
2016 8.00
2015 13.10
2015 6.90
2014 13.10
2014 12.70
2013 11.40
2013 16.10
2012 13.10
2012 8.00
2011 12.50
2011 5.00
2010 10.00
2009 5.00
2009 7.00
2009 5.00
2008 7.00
2008 5.00
