19 94.00
19 65.00
18 25.00
18 145.00
17 11.00
17 64.00
17 225.00
16 160.00
16 70.00
16 115.00
15 245.00
14 155.00
13 85.00
12 85.00
11 140.00
10 120.00
09 52.50
08 30.00
07 120.00
06 60.00
06 30.00
05 100.00
04 50.00
04 160.00
03 60.00
03 180.00
03 20.00
02 100.00
01 100.00
00 30.00
